iter,td_loss,w_norm,tracking_gap,teacher_error,mean_rho,mean_rho2,p95_rho2,p99_rho2,max_rho2,delta_mean,delta_std,delta_p95,delta_p99,delta_max,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,tol,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples
145.0,1.4300333415145728e-05,4.581539115135521,2.358171067377191e-13,0.01393701262285434,1.1465463911973033,1.3235016000917421,1.7850323876068384,1.8408424687585527,1.850903279025817,-0.0007260653300964198,0.003711221167160171,0.0023540460324999136,0.003977932425425426,0.018496836673861677,0.999984265740227,0.999984265740227,2.6339547430401417e-06,20.0,4096.0,2.5e-05,0.11072342142440203,0.02599914113075976,1.0,nan,2000.0,1e-07,0.005671818721824429,2.3500629626585585,0.21158704788616603,4096.0,0.042995237205672526,0.11271619252895142,64.0
146.0,1.7683257903137956e-05,4.581538525662546,2.282643977879112e-13,0.013936944464436976,1.1503411640774321,1.3324115763716866,1.7820925566223622,1.8403971736412255,1.8521384705668986,-0.0007068870985036825,0.004145306808079107,0.0025742901627423395,0.004784884152612282,0.02105604311281293,,,,,,,,,,,,,,,,,,,
147.0,1.668011808312776e-05,4.581537636748294,2.152027322803283e-13,0.01393687919076849,1.1488389808298969,1.3291985087048739,1.7963049320928837,1.8404739948002216,1.852606237080206,-0.0007247088794411462,0.00401931774349664,0.0024710753780184595,0.004136906872452395,0.020773784761314393,,,,,,,,,,,,,,,,,,,
148.0,1.4747689720870167e-05,4.581536343543441,2.1310386019238178e-13,0.013936820708351913,1.147123727030097,1.325052986706278,1.792971682289634,1.8405377598925186,1.852123127317375,-0.000661936036770791,0.003782793994403389,0.0024574782583525884,0.004200408590077517,0.023919194999911287,,,,,,,,,,,,,,,,,,,
149.0,1.6755471963257827e-05,4.581535413797675,2.152726715190548e-13,0.01393675692352017,1.1468929131428296,1.3242561685746062,1.7817836672620284,1.8389780472781798,1.8525091213932208,-0.0007188871012328538,0.0040297237248896915,0.002475154818277536,0.004569481015999495,0.02363137185835403,0.9999841011972141,0.9999841011972141,2.689904484953985e-06,20.0,4096.0,2.5e-05,0.09604431479722052,0.025382017754716563,1.0,nan,2000.0,1e-07,0.006720263252676051,2.352299432126478,0.2627092500447188,4096.0,0.04299523720565954,0.11299557565476265,64.0
150.0,1.6786156841931046e-05,4.5815343068506875,2.1363149296055587e-13,0.013936692929375775,1.1501366823894719,1.331966835835171,1.7854335172843585,1.8383344094853342,1.8525121505368676,-0.0007291378916839315,0.0040316888244061886,0.002487624347226651,0.004530327344148801,0.02545383987517593,0.9999848835605916,0.9999848835605916,2.9323485840986293e-06,20.0,4096.0,2.5e-05,0.10047826435599094,0.021770525590053002,1.0,nan,2000.0,1e-07,0.005464242318021895,2.3555172852331085,0.21878636528057335,4096.0,0.04299523720565499,0.1129065355818383,64.0
151.0,1.7420534278625694e-05,4.5815335166871725,2.0484858892002354e-13,0.013936627613590076,1.1486705955452217,1.3283701025836416,1.786202868779691,1.8317865828746154,1.85181883866939,-0.000683080955537447,0.004117515596425561,0.002370721877009445,0.004043534654613546,0.02577452714721721,,,,,,,,,,,,,,,,,,,
152.0,1.6702115036142186e-05,4.581532254046311,2.2080684735484848e-13,0.013936562009018702,1.1483153994113995,1.3277273055740664,1.7839654703219578,1.8411830150709279,1.8522607093107224,-0.0007724191453335977,0.0040131638017983145,0.002435882464291985,0.004401042389610857,0.025989833754356918,,,,,,,,,,,,,,,,,,,
153.0,1.5222084983297025e-05,4.581531396618197,2.1937159610317735e-13,0.013936504307122288,1.150770739860157,1.3335376714812208,1.7921933896120792,1.8368744257674012,1.8524301723613723,-0.0006543888540217901,0.003846278748482626,0.0023384611926271547,0.0048152972529937905,0.020480167817576715,,,,,,,,,,,,,,,,,,,
154.0,1.659637736898956e-05,4.581530463197743,2.1912095080577895e-13,0.01393643878143231,1.1467876731249191,1.3241175015587476,1.7851208987234752,1.8354188076088476,1.8521492320826791,-0.000774482600241055,0.0039995692356694385,0.002358921523178479,0.004515850473052291,0.0251957961644856,,,,,,,,,,,,,,,,,,,
155.0,1.562373136042132e-05,4.581529351643118,2.1644283275240246e-13,0.013936376822007462,1.147071841590697,1.3245229082295424,1.7749130357786964,1.8375094792335365,1.852554529975535,-0.0006378317650272018,0.003900884771426042,0.002539430929389591,0.004492281741120608,0.024713960601225323,0.9999850379400315,0.9999850379400315,2.3551581696073795e-06,20.0,4096.0,2.5e-05,0.10397260006861829,0.021235269804755375,1.0,nan,2000.0,1e-07,0.003189541932569151,2.359056111182677,0.15180700450960083,4096.0,0.04299523720567765,0.1130786430146116,64.0
156.0,1.79482321089208e-05,4.581528273567821,2.1621804978877407e-13,0.013936307762356262,1.1472882873958457,1.3250974120288825,1.7815536371671505,1.837257401067559,1.8523396558594638,-0.0007313172454804907,0.004172937478010379,0.002556457366605866,0.004394982903647798,0.023250549966790126,,,,,,,,,,,,,,,,,,,
157.0,1.499108630814947e-05,4.581527392387952,2.1063116609448518e-13,0.013936250300236954,1.1497145568725724,1.3310150659073223,1.7861370434510382,1.840970362775334,1.8523771851688033,-0.0006536169835867397,0.003816264030032048,0.002340717627544698,0.0038474174311360887,0.01973264004917207,,,,,,,,,,,,,,,,,,,
158.0,1.4570145838244697e-05,4.5815262686736915,2.3492237263140556e-13,0.013936193426812769,1.14720184225506,1.3250122167508098,1.7845508175034492,1.839167738770108,1.8521668994114462,-0.0006543220699968376,0.003760586186615027,0.0024024808574420087,0.004719050128095004,0.02457241592557702,,,,,,,,,,,,,,,,,,,
159.0,1.5660830860070265e-05,4.581525316593511,2.4459492939636765e-13,0.013936133722006515,1.1477530314768438,1.3263070238662136,1.7867822483295603,1.8400761967011918,1.8524336288765382,-0.0007100070416870116,0.0038931633488495086,0.002432908140317468,0.004061186373387863,0.007934540923001492,0.999984536142251,0.999984536142251,2.303105028864016e-06,20.0,4096.0,2.5e-05,0.09323263933202572,0.021722634094607587,1.0,nan,2000.0,1e-07,0.006751749810295027,2.368587377011402,0.24766446970674974,4096.0,0.042995237205678036,0.11306023442042934,64.0
160.0,1.6309152218691034e-05,4.581524276313243,2.524354752831656e-13,0.01393606973623463,1.1459803133778192,1.3221108404038324,1.778082190514448,1.833180586990794,1.8517397617635347,-0.0007511942116716436,0.003967979268474327,0.0023372068870725726,0.004355411667546362,0.02108077977524755,0.9999852090520629,0.9999852090520629,1.6098405280682409e-06,20.0,4096.0,2.5e-05,0.09246083906248291,0.02002706667537487,1.0,nan,2000.0,1e-07,0.003650800481639349,2.3583270144427724,0.1782398382790502,4096.0,0.04299523720569308,0.1128246140154254,64.0
161.0,1.6837804050657372e-05,4.58152331595647,2.491030286952457e-13,0.013936004878988205,1.148099931967427,1.327289231566346,1.7850051998521692,1.8429881403199757,1.852439443408597,-0.0007248721029009155,0.004038856828991761,0.0023803730051170373,0.004259243055136267,0.024513642721060127,,,,,,,,,,,,,,,,,,,
162.0,1.6647042075467847e-05,4.581522217598196,2.605692864627398e-13,0.013935940309001688,1.1459663745761395,1.3221768347189162,1.7815065101537053,1.8345843270684974,1.8519295528105923,-0.0006307603858140945,0.004031027587496208,0.002522324959822582,0.004267453084175637,0.025598260312136186,,,,,,,,,,,,,,,,,,,
163.0,1.506422314727e-05,4.581521323503559,2.72414765849413e-13,0.013935882409813118,1.1476429322020096,1.3260810217690016,1.7824805770625822,1.8385809934313642,1.8521591748742012,-0.00073940674352589,0.0038101838295413566,0.0023252208704368183,0.004102756458439302,0.021578998790505195,,,,,,,,,,,,,,,,,,,
164.0,1.4840119798417836e-05,4.581520294296187,2.636693549293407e-13,0.013935825096554468,1.149333878755709,1.3300469264701889,1.7836731220897923,1.8403106176787571,1.8514477155892184,-0.0007378969063113353,0.0037809559577009085,0.002346863545081022,0.004587794901504575,0.018815150182709118,,,,,,,,,,,,,,,,,,,
165.0,1.7507972815303275e-05,4.581519607640398,2.4668785344403323e-13,0.013935759187903053,1.1491483613670406,1.329758550122649,1.783348449862448,1.8406044117438165,1.8523002484760478,-0.0008390569740805465,0.004099262886123562,0.0024187853907654787,0.003954953948444783,0.023200138577258143,0.9999849404059024,0.9999849404059024,1.3657010519087546e-06,20.0,4096.0,2.5e-05,0.1098772487396185,0.028043973856033313,1.0,nan,2000.0,1e-07,0.007195132215831013,2.3640610410979654,0.2712151830572721,4096.0,0.04299523720569061,0.11289335760382019,64.0
166.0,1.9231670237826098e-05,4.581518493896186,2.4272799297463194e-13,0.013935684360975857,1.1463946238631573,1.3232242784168275,1.78013272675283,1.8383646391405892,1.8524822550796682,-0.0007478309530647115,0.004321159462859988,0.0024807076255089324,0.00457208976838383,0.02537735854761141,,,,,,,,,,,,,,,,,,,
167.0,1.680628115789294e-05,4.5815175184604655,2.488568012709959e-13,0.0139356189236756,1.1501187213799462,1.3320878496560582,1.7874430777046235,1.8376800344818736,1.8525521049968514,-0.0007565510264527638,0.004029132872252565,0.002397490666717839,0.004380829109238578,0.025092799240825456,,,,,,,,,,,,,,,,,,,
168.0,1.577105788460726e-05,4.581516540697792,2.4189248071401424e-13,0.013935557582669487,1.1514421783639022,1.3352086385344961,1.7918890561432896,1.8372170677727726,1.8513156225638494,-0.0007771113229531354,0.0038945032900673335,0.0025018464001579435,0.004302704634127662,0.020554303493991097,,,,,,,,,,,,,,,,,,,
169.0,1.6180398744672217e-05,4.581515469122532,2.314534608235059e-13,0.01393549361133129,1.148474170034705,1.3282953546783085,1.7925123799897107,1.8384295695670614,1.8517010446627276,-0.0007872957799988696,0.0039446880864611065,0.002254717772193873,0.004180141939732913,0.023554973111451875,0.9999852143536245,0.9999852143536245,1.5524871041586348e-06,20.0,4096.0,2.5e-05,0.09933884329531334,0.02519204379435032,1.0,nan,2000.0,1e-07,0.0042182872746219235,2.3581365579895945,0.19088200665321153,4096.0,0.04299523720566502,0.1127588468758633,64.0
170.0,1.6679612297207386e-05,4.581514457789805,2.3542819758199033e-13,0.013935427979137948,1.1489400713180258,1.3292884023671343,1.7985462655907456,1.84162810429963,1.8522372967255467,-0.0006294677530243247,0.004035267357327132,0.0024793756876642045,0.0044795656084088645,0.02428349340476128,,,,,,,,,,,,,,,,,,,
171.0,1.629578123540692e-05,4.581513235149632,2.371226141176364e-13,0.013935364968564812,1.147850009511459,1.3263084325618406,1.7718101414151741,1.8376090745954021,1.8526228905217066,-0.0006277105414346485,0.003987701181329757,0.0024225106401708266,0.004380022906431072,0.02105029193379778,,,,,,,,,,,,,,,,,,,
172.0,1.8584151279094527e-05,4.581511799233983,2.3050093377894676e-13,0.013935291819748324,1.148138653943186,1.3272246177421543,1.7862520869007488,1.8399413041501471,1.8518486387001436,-0.0008238040449038578,0.004231488883914805,0.0024881537088638672,0.00421492916885165,0.022990888054451892,,,,,,,,,,,,,,,,,,,
173.0,1.589869609783312e-05,4.581510870618827,2.4742907058056065e-13,0.013935229937988316,1.149978765908442,1.3317013082182911,1.7919751640708477,1.8394156547527327,1.8524088378199635,-0.0007661377553230206,0.003913020449435669,0.002511441042805962,0.004116765429643205,0.02364407575211679,,,,,,,,,,,,,,,,,,,
174.0,1.6816948699398523e-05,4.581510094330151,2.438939379356912e-13,0.013935164723732862,1.1476592557916718,1.3262826971130481,1.7846048213540375,1.839635224381081,1.8521040707922634,-0.0007246663378326104,0.004036311112663492,0.002543496904138939,0.004286816777631049,0.024998378134544717,0.9999855256168769,0.9999855256168769,1.1477643243312117e-06,20.0,4096.0,2.5e-05,0.09636597473854597,0.0,0.0,nan,2000.0,1e-07,0.006789280047246327,2.353741359418327,0.27096709269823055,4096.0,0.04299523720567963,0.11260300044806734,64.0
175.0,1.790675527267562e-05,4.58150917596774,2.306769732843422e-13,0.013935094981245823,1.147238554919694,1.3248501146500882,1.770450953732606,1.833655115183687,1.8518609848751868,-0.0007399746823475492,0.004166436456032932,0.0024488867820209254,0.004419789676059916,0.0248309796360553,,,,,,,,,,,,,,,,,,,
176.0,1.591294876050977e-05,4.581507953646877,2.235392605436408e-13,0.013935032092635672,1.1464179346722592,1.3230841255722214,1.7866430053747089,1.839828641327957,1.8520901185167877,-0.0006966357943457319,0.0039278043905655565,0.0024974129805600013,0.004785499596453089,0.02218503486281672,,,,,,,,,,,,,,,,,,,
177.0,1.550140980953478e-05,4.581506707842403,2.2248211878359208e-13,0.013934970731900356,1.1488990516915865,1.328991383416345,1.7901180562123067,1.8368700031785703,1.8524886918171746,-0.0008154122529009804,0.00385181939703223,0.0023492235191428083,0.003859215382772801,0.00926139290712324,,,,,,,,,,,,,,,,,,,
178.0,1.6424882452082395e-05,4.58150558070066,2.242972114877281e-13,0.013934905686701124,1.1484663886492354,1.3278964023072348,1.785364660512439,1.8386756197862826,1.8524687549801582,-0.0007733688604366499,0.003978288961072249,0.002338219780858477,0.004233503103109918,0.019964545242040537,,,,,,,,,,,,,,,,,,,
179.0,1.525962773729416e-05,4.58150433771445,2.168300140615898e-13,0.013934845234939541,1.1460149958102601,1.3224870185241224,1.7898778636744122,1.8424921036111357,1.852501731056107,-0.0007733377435855671,0.0038290438064404733,0.002435520457588895,0.004181664670743772,0.02108890203869156,0.9999853545693089,0.9999853545693089,1.0095100777686704e-06,20.0,4096.0,2.5e-05,0.09704526644792658,0.021849524033832463,1.0,nan,2000.0,1e-07,0.006995618006399695,2.3604118508638785,0.28656089855090483,4096.0,0.04299523720565788,0.1133982198853167,64.0
180.0,1.7949461093621845e-05,4.581503120799524,2.188726801057899e-13,0.013934773665428585,1.14802564689518,1.326965360016259,1.788805115893645,1.8388720925033846,1.8524940756955608,-0.0008653964806796776,0.0041473545815192935,0.002315301755406583,0.004067880370306774,0.02373261217505951,0.9999840556698869,0.9999840556698869,2.3340550755744954e-06,20.0,4096.0,2.5e-05,0.11025017425099415,0.0246203655312337,1.0,nan,2000.0,1e-07,0.007901828898511098,2.365667686697556,0.2761617330566592,4096.0,0.04299523720566262,0.11274939319458503,64.0
181.0,1.4855561277835611e-05,4.58150196676511,2.1672520905666955e-13,0.013934716669051139,1.1480334792163638,1.3268202669543154,1.7875156076899243,1.8411822745874262,1.8521635399700644,-0.0007073785623877467,0.003788822620196129,0.0024829437032059224,0.004615357638127301,0.02076017103018206,,,,,,,,,,,,,,,,,,,
182.0,1.869672393552084e-05,4.581500990433713,2.254810503292749e-13,0.013934643142470525,1.149480294305111,1.3302666145413098,1.7774990775603479,1.8377629331436318,1.8521780647041348,-0.0008210078382010884,0.004245311539231628,0.002392967570422043,0.003829095595568964,0.025635755129704643,,,,,,,,,,,,,,,,,,,
183.0,1.677768548403103e-05,4.581499977736603,2.288156409371765e-13,0.013934577992806122,1.1457573853256926,1.3212882462697528,1.768788276573248,1.8356147918310735,1.8518632282397134,-0.0007043706760036337,0.004035039954550291,0.0024262925806244626,0.004291156999912033,0.025968733662011106,,,,,,,,,,,,,,,,,,,
184.0,1.4713231968068881e-05,4.581499112606105,2.2598205391321796e-13,0.01393452138465346,1.1514143576246794,1.3349926528111853,1.790080620412242,1.8389112731898665,1.8522976739106207,-0.0006355208741118812,0.003782769512756091,0.0024997340150968404,0.0042342546904249965,0.02554118463295543,,,,,,,,,,,,,,,,,,,
185.0,1.4257168575473604e-05,4.5814979214947575,2.3658884890241427e-13,0.013934466054156725,1.1465463934163282,1.3235016047017774,1.7850323902297682,1.8408424737788445,1.850903278216471,-0.0007259438899824104,0.0037054249478394256,0.0023541457540788534,0.003934060021795958,0.018493823144063126,0.9999850192495908,0.9999850192495908,1.1793669730481011e-06,20.0,4096.0,2.5e-05,0.09805102304407816,0.023841924761595155,1.0,nan,2000.0,1e-07,0.00510224198161946,2.3519542085205303,0.20450578350766577,4096.0,0.042995237205673845,0.11324456496420666,64.0
186.0,1.7633065330456677e-05,4.581497356167995,2.288777451698255e-13,0.01393439811144851,1.150341158553635,1.332411564381128,1.7820925520802935,1.8403971698901453,1.8521384706130064,-0.0007068036619938138,0.004139262484289781,0.002574675484767893,0.0047854026405428005,0.021053751635935165,,,,,,,,,,,,,,,,,,,
187.0,1.663144861188134e-05,4.581496491038642,2.1576362194329594e-13,0.013934333047340054,1.1488389843132887,1.3291985159486484,1.7963049299693064,1.8404739937439154,1.852606236957205,-0.0007245978569245025,0.004013278778956398,0.0024709641535829944,0.004137232919239029,0.020771594189757298,,,,,,,,,,,,,,,,,,,
188.0,1.4706482739864238e-05,4.581495218240578,2.1357021511357003e-13,0.013934274741665108,1.1471237236899057,1.325052979514863,1.7929716813438992,1.8405377629177608,1.85212312615147,-0.0006618296077259386,0.0037773620835447543,0.002457205152105357,0.004200417211066521,0.02391696700620624,,,,,,,,,,,,,,,,,,,
189.0,1.670840734013291e-05,4.581494310982955,2.1581476259034468e-13,0.013934211151117962,1.1468929133924015,1.3242561688851555,1.78178367597772,1.8389780499309565,1.852509121413858,-0.000718769603511687,0.0040239007936578855,0.0024750974220871754,0.004569139304139772,0.023628459092304103,0.999985421464951,0.999985421464951,1.2303386782089842e-06,20.0,4096.0,2.5e-05,0.10262650699493978,0.02138983116869724,1.0,nan,2000.0,1e-07,0.007215098108464657,2.3557570104376833,0.25918078332407263,4096.0,0.04299523720566386,0.11307380414701648,64.0
190.0,1.6741009948961368e-05,4.5814932255428005,2.1405245142097962e-13,0.013934147343049569,1.1501366844785352,1.3319668400258002,1.7854335213931092,1.838334410381435,1.8525121506445945,-0.0007290412984957087,0.004026103418200911,0.002488197788706336,0.004532857348454023,0.025451205519567983,0.99998276183327,0.99998276183327,2.7114058603133697e-06,20.0,4096.0,2.5e-05,0.10732450233964747,0.021847638562709104,1.0,nan,2000.0,1e-07,0.00597884069998611,2.3561970545238378,0.26648146345078594,4096.0,0.04299523720566066,0.11293426690968375,64.0
191.0,1.737214459481638e-05,4.581492458452795,2.0545340040361682e-13,0.013934082227465743,1.1486705926274872,1.3283700960939477,1.7862028700737367,1.8317865834344278,1.8518188383743677,-0.0006829913701582827,0.004111650201939082,0.0023705394714221345,0.004043612629088809,0.025772056773418716,,,,,,,,,,,,,,,,,,,
192.0,1.6654141189584546e-05,4.581491219249244,2.214182387581451e-13,0.01393401682754514,1.1483154066959635,1.327727320721937,1.7839654653388326,1.8411830152644202,1.8522607092351397,-0.0007723149849619765,0.00400720235994986,0.0024354863013969553,0.004380043795397541,0.025987524876749667,,,,,,,,,,,,,,,,,,,
193.0,1.5175454693312622e-05,4.581490383850329,2.1994694031437486e-13,0.013933959319997611,1.150770744055052,1.3335376802663965,1.7921933922134925,1.8368744229951055,1.8524301724545615,-0.0006542897634649346,0.0038402291075842884,0.002339175031643391,0.004814693777792118,0.02047828588787976,,,,,,,,,,,,,,,,,,,
194.0,1.654966164382136e-05,4.581489473630239,2.1963880276825898e-13,0.013933893998357356,1.146787673040246,1.324117501188196,1.78512090069514,1.8354188078231664,1.8521492322826403,-0.0007743690892974123,0.003993746881984643,0.0023588686096632553,0.004516007693728403,0.025194014435289434,,,,,,,,,,,,,,,,,,,
195.0,1.557927978926284e-05,4.581488383363835,2.168711587892988e-13,0.013933832226289997,1.1470718387479162,1.3245229019438591,1.7749130355670575,1.8375094793894624,1.8525545299813777,-0.000637719001588433,0.003895201440782735,0.0025400908489313333,0.004491927421204376,0.02471154723001837,0.999985825466181,0.999985825466181,1.1444971886314876e-06,20.0,4096.0,2.5e-05,0.11833840750243313,0.025301718559335898,1.0,nan,2000.0,1e-07,0.005448158886442012,2.3745834941229553,0.21245657528281514,4096.0,0.042995237205665095,0.11292164778486041,64.0
196.0,1.789447010251627e-05,4.581487330138208,2.1674957902958202e-13,0.013933763382575645,1.1472882864519933,1.3250974098686372,1.781553639222159,1.8372574010416087,1.8523396558981864,-0.0007312024544225324,0.004166510899201241,0.002557112137149613,0.004372290989128062,0.02324869364039029,,,,,,,,,,,,,,,,,,,
197.0,1.4946676151667637e-05,4.58148647011558,2.111968231971852e-13,0.013933706109005697,1.1497145529292827,1.331015057046843,1.7861370440887347,1.8409703650548384,1.8523771850649606,-0.0006535099975712894,0.0038104593994349304,0.0023406751644190265,0.0038482280196931603,0.01973097043007704,,,,,,,,,,,,,,,,,,,
198.0,1.4527457567610918e-05,4.581485366478925,2.3539760657769935e-13,0.013933649415647845,1.1472018434118538,1.3250122188865412,1.7845508194283715,1.8391677385884828,1.8521668995824496,-0.0006542455517997509,0.003754919483232784,0.002402895305527483,0.004718739446654488,0.024526241184703118,,,,,,,,,,,,,,,,,,,
199.0,1.5614301352127486e-05,4.581484436091292,2.449994724532269e-13,0.013933589904099965,1.1477530375581297,1.3263070366283296,1.7867822518508907,1.8400761963367858,1.8524336288690646,-0.0007098961257360976,0.0038872032160400835,0.002433026818380258,0.004061440256374675,0.007934016411299342,0.999984703667624,0.999984703667624,1.5503884530841245e-06,20.0,4096.0,2.5e-05,0.10128535082631784,0.028310581159853486,1.0,nan,2000.0,1e-07,0.011841898188341138,2.3714543373903014,0.38173265280397006,4096.0,0.04299523720568092,0.1130612674621736,64.0
